time,ticker,signal
2025-05-12,CSCO,1.0
2025-05-12,BAC,-1.0
2025-05-12,PG,-1.0
2025-05-12,GLD,1.0
2025-05-12,PFE,1.0
2025-05-13,SPY,1.0
2025-05-13,NVDA,1.0
2025-05-13,QQQ,1.0
2025-05-13,AAPL,1.0
2025-05-13,MSFT,1.0
2025-05-13,AMZN,-1.0
2025-05-13,IWM,-1.0
2025-05-13,IVV,-1.0
2025-05-13,GOOGL,1.0
2025-05-13,AMD,1.0
2025-05-13,GOOG,-1.0
2025-05-13,TLT,-1.0
2025-05-13,NFLX,-1.0
2025-05-13,UNH,-1.0
2025-05-13,JPM,-1.0
2025-05-13,V,-1.0
2025-05-13,MU,1.0
2025-05-13,HYG,-1.0
2025-05-13,BA,-1.0
2025-05-13,WMT,-1.0
2025-05-13,XLF,-1.0
2025-05-13,XOM,1.0
2025-05-13,LQD,1.0
2025-05-13,CVX,-1.0
2025-05-13,DIA,1.0
2025-05-13,CSCO,1.0
2025-05-13,BAC,-1.0
2025-05-13,PG,-1.0
2025-05-13,GLD,1.0
2025-05-13,PFE,1.0
2025-05-14,SPY,1.0
2025-05-14,NVDA,1.0
2025-05-14,QQQ,1.0
2025-05-14,AAPL,1.0
2025-05-14,MSFT,1.0
2025-05-14,AMZN,-1.0
2025-05-14,IWM,-1.0
2025-05-14,IVV,-1.0
2025-05-14,GOOGL,1.0
2025-05-14,AMD,1.0
2025-05-14,GOOG,-1.0
2025-05-14,TLT,-1.0
2025-05-14,NFLX,-1.0
2025-05-14,UNH,-1.0
2025-05-14,JPM,-0.9999927878379822
2025-05-14,V,-1.0
2025-05-14,MU,1.0
2025-05-14,HYG,-1.0
2025-05-14,BA,-1.0
2025-05-14,WMT,-1.0
2025-05-14,XLF,-1.0
2025-05-14,XOM,1.0
2025-05-14,LQD,1.0
2025-05-14,CVX,-1.0
2025-05-14,DIA,1.0
2025-05-14,CSCO,1.0
2025-05-14,BAC,-1.0
2025-05-14,PG,-1.0
2025-05-14,GLD,1.0
2025-05-14,PFE,1.0
2025-05-15,SPY,1.0
2025-05-15,NVDA,1.0
2025-05-15,QQQ,1.0
2025-05-15,AAPL,1.0
2025-05-15,MSFT,1.0
2025-05-15,AMZN,-1.0
2025-05-15,IWM,-1.0
2025-05-15,IVV,-1.0
2025-05-15,GOOGL,1.0
2025-05-15,AMD,1.0
2025-05-15,GOOG,-1.0
2025-05-15,TLT,-1.0
2025-05-15,NFLX,-1.0
2025-05-15,UNH,-1.0
2025-05-15,JPM,-0.9986927509307861
2025-05-15,V,-1.0
2025-05-15,MU,1.0
2025-05-15,HYG,-1.0
2025-05-15,BA,-1.0
2025-05-15,WMT,-1.0
2025-05-15,XLF,-1.0
2025-05-15,XOM,1.0
2025-05-15,LQD,1.0
2025-05-15,CVX,-1.0
2025-05-15,DIA,1.0
2025-05-15,CSCO,1.0
2025-05-15,BAC,-1.0
2025-05-15,PG,-1.0
2025-05-15,GLD,1.0
2025-05-15,PFE,1.0
2025-05-16,SPY,1.0
2025-05-16,NVDA,1.0
2025-05-16,QQQ,1.0
2025-05-16,AAPL,1.0
2025-05-16,MSFT,1.0
2025-05-16,AMZN,-1.0
2025-05-16,IWM,-1.0
2025-05-16,IVV,-1.0
2025-05-16,GOOGL,1.0
2025-05-16,AMD,1.0
2025-05-16,GOOG,-1.0
2025-05-16,TLT,-1.0
2025-05-16,NFLX,-1.0
2025-05-16,UNH,-1.0
2025-05-16,JPM,-0.9998815059661865
2025-05-16,V,-1.0
2025-05-16,MU,1.0
2025-05-16,HYG,-1.0
2025-05-16,BA,-1.0
2025-05-16,WMT,-1.0
2025-05-16,XLF,-1.0
2025-05-16,XOM,1.0
2025-05-16,LQD,1.0
2025-05-16,CVX,-1.0
2025-05-16,DIA,1.0
2025-05-16,CSCO,1.0
2025-05-16,BAC,-1.0
2025-05-16,PG,-1.0
2025-05-16,GLD,1.0
2025-05-16,PFE,1.0
2025-05-19,SPY,1.0
2025-05-19,NVDA,1.0
2025-05-19,QQQ,1.0
2025-05-19,AAPL,1.0
2025-05-19,MSFT,1.0
2025-05-19,AMZN,-1.0
2025-05-19,IWM,-1.0
2025-05-19,IVV,-1.0
2025-05-19,GOOGL,1.0
2025-05-19,AMD,1.0
2025-05-19,GOOG,-1.0
2025-05-19,TLT,-1.0
2025-05-19,NFLX,-1.0
2025-05-19,UNH,-1.0
2025-05-19,JPM,-0.9916699528694153
2025-05-19,V,-1.0
2025-05-19,MU,1.0
2025-05-19,HYG,-1.0
2025-05-19,BA,-1.0
2025-05-19,WMT,-1.0
2025-05-19,XLF,-1.0
2025-05-19,XOM,1.0
2025-05-19,LQD,1.0
2025-05-19,CVX,-1.0
2025-05-19,DIA,1.0
2025-05-19,CSCO,1.0
2025-05-19,BAC,-1.0
2025-05-19,PG,-1.0
2025-05-19,GLD,1.0
2025-05-19,PFE,1.0
2025-05-20,SPY,1.0
2025-05-20,NVDA,1.0
2025-05-20,QQQ,1.0
2025-05-20,AAPL,1.0
2025-05-20,MSFT,1.0
2025-05-20,AMZN,-1.0
2025-05-20,IWM,-1.0
2025-05-20,IVV,-1.0
2025-05-20,GOOGL,1.0
2025-05-20,AMD,1.0
2025-05-20,GOOG,-1.0
2025-05-20,TLT,-1.0
2025-05-20,NFLX,-1.0
2025-05-20,UNH,-1.0
2025-05-20,JPM,-0.9652255177497864
2025-05-20,V,-1.0
2025-05-20,MU,1.0
2025-05-20,HYG,-1.0
2025-05-20,BA,-1.0
2025-05-20,WMT,-1.0
2025-05-20,XLF,-1.0
2025-05-20,XOM,1.0
2025-05-20,LQD,1.0
2025-05-20,CVX,-1.0
2025-05-20,DIA,1.0
2025-05-20,CSCO,1.0
2025-05-20,BAC,-1.0
2025-05-20,PG,-1.0
2025-05-20,GLD,1.0
2025-05-20,PFE,1.0
2025-05-21,SPY,1.0
2025-05-21,NVDA,1.0
2025-05-21,QQQ,1.0
2025-05-21,AAPL,1.0
2025-05-21,MSFT,1.0
2025-05-21,AMZN,-1.0
2025-05-21,IWM,-1.0
2025-05-21,IVV,-1.0
2025-05-21,GOOGL,1.0
2025-05-21,AMD,1.0
2025-05-21,GOOG,-1.0
2025-05-21,TLT,-1.0
2025-05-21,NFLX,-1.0
2025-05-21,UNH,-1.0
2025-05-21,JPM,0.22355039417743683
2025-05-21,V,-1.0
2025-05-21,MU,1.0
2025-05-21,HYG,-1.0
2025-05-21,BA,-1.0
2025-05-21,WMT,-1.0
2025-05-21,XLF,-1.0
2025-05-21,XOM,1.0
2025-05-21,LQD,1.0
2025-05-21,CVX,-1.0
2025-05-21,DIA,1.0
2025-05-21,CSCO,1.0
2025-05-21,BAC,-1.0
2025-05-21,PG,-1.0
2025-05-21,GLD,1.0
2025-05-21,PFE,1.0
2025-05-22,SPY,1.0
2025-05-22,NVDA,1.0
2025-05-22,QQQ,1.0
2025-05-22,AAPL,1.0
2025-05-22,MSFT,1.0
2025-05-22,AMZN,-1.0
2025-05-22,IWM,-1.0
2025-05-22,IVV,-1.0
2025-05-22,GOOGL,1.0
2025-05-22,AMD,1.0
2025-05-22,GOOG,-1.0
2025-05-22,TLT,-1.0
2025-05-22,NFLX,-1.0
2025-05-22,UNH,-1.0
2025-05-22,JPM,0.5289731621742249
2025-05-22,V,-1.0
2025-05-22,MU,1.0
2025-05-22,HYG,-1.0
2025-05-22,BA,-1.0
2025-05-22,WMT,-1.0
2025-05-22,XLF,-1.0
2025-05-22,XOM,1.0
2025-05-22,LQD,1.0
2025-05-22,CVX,-1.0
2025-05-22,DIA,1.0
2025-05-22,CSCO,1.0
2025-05-22,BAC,-1.0
2025-05-22,PG,-1.0
2025-05-22,GLD,1.0
2025-05-22,PFE,1.0
2025-05-23,SPY,1.0
2025-05-23,NVDA,1.0
2025-05-23,QQQ,1.0
2025-05-23,AAPL,1.0
2025-05-23,MSFT,1.0
2025-05-23,AMZN,-1.0
2025-05-23,IWM,-1.0
2025-05-23,IVV,-1.0
2025-05-23,GOOGL,1.0
2025-05-23,AMD,1.0
2025-05-23,GOOG,-1.0
2025-05-23,TLT,-1.0
2025-05-23,NFLX,-1.0
2025-05-23,UNH,-1.0
2025-05-23,JPM,0.8865588307380676
2025-05-23,V,-1.0
2025-05-23,MU,1.0
2025-05-23,HYG,-1.0
2025-05-23,BA,-1.0
2025-05-23,WMT,-1.0
2025-05-23,XLF,-1.0
2025-05-23,XOM,1.0
2025-05-23,LQD,1.0
2025-05-23,CVX,-1.0
2025-05-23,DIA,1.0
2025-05-23,CSCO,1.0
2025-05-23,BAC,-1.0
2025-05-23,PG,-1.0
2025-05-23,GLD,1.0
2025-05-23,PFE,1.0
2025-05-27,SPY,1.0
2025-05-27,NVDA,1.0
2025-05-27,QQQ,1.0
2025-05-27,AAPL,1.0
2025-05-27,MSFT,1.0
2025-05-27,AMZN,-1.0
2025-05-27,IWM,-1.0
2025-05-27,IVV,-1.0
2025-05-27,GOOGL,1.0
2025-05-27,AMD,1.0
2025-05-27,GOOG,-1.0
2025-05-27,TLT,-1.0
2025-05-27,NFLX,-1.0
2025-05-27,UNH,-1.0
2025-05-27,JPM,-0.9634470343589783
2025-05-27,V,-1.0
2025-05-27,MU,1.0
2025-05-27,HYG,-1.0
2025-05-27,BA,-1.0
2025-05-27,WMT,-1.0
2025-05-27,XLF,-1.0
2025-05-27,XOM,1.0
2025-05-27,LQD,1.0
2025-05-27,CVX,-1.0
2025-05-27,DIA,1.0
2025-05-27,CSCO,1.0
2025-05-27,BAC,-1.0
2025-05-27,PG,-1.0
2025-05-27,GLD,1.0
2025-05-27,PFE,1.0
2025-05-28,SPY,1.0
2025-05-28,NVDA,1.0
2025-05-28,QQQ,1.0
2025-05-28,AAPL,1.0
2025-05-28,MSFT,1.0
2025-05-28,AMZN,-1.0
2025-05-28,IWM,-1.0
2025-05-28,IVV,-1.0
2025-05-28,GOOGL,1.0
2025-05-28,AMD,1.0
2025-05-28,GOOG,-1.0
2025-05-28,TLT,-1.0
2025-05-28,NFLX,-1.0
2025-05-28,UNH,-1.0
2025-05-28,JPM,-0.9845235347747803
2025-05-28,V,-1.0
2025-05-28,MU,1.0
2025-05-28,HYG,-1.0
2025-05-28,BA,-1.0
2025-05-28,WMT,-1.0
2025-05-28,XLF,-1.0
2025-05-28,XOM,1.0
2025-05-28,LQD,1.0
2025-05-28,CVX,-1.0
2025-05-28,DIA,1.0
2025-05-28,CSCO,1.0
2025-05-28,BAC,-1.0
2025-05-28,PG,-1.0
2025-05-28,GLD,1.0
2025-05-28,PFE,1.0
2025-05-29,SPY,1.0
2025-05-29,NVDA,1.0
2025-05-29,QQQ,1.0
2025-05-29,AAPL,1.0
2025-05-29,MSFT,1.0
2025-05-29,AMZN,-1.0
2025-05-29,IWM,-1.0
2025-05-29,IVV,-1.0
2025-05-29,GOOGL,1.0
2025-05-29,AMD,1.0
2025-05-29,GOOG,-1.0
2025-05-29,TLT,-1.0
2025-05-29,NFLX,-1.0
2025-05-29,UNH,-1.0
2025-05-29,JPM,-0.9979541897773743
2025-05-29,V,-1.0
2025-05-29,MU,1.0
2025-05-29,HYG,-1.0
2025-05-29,BA,-1.0
2025-05-29,WMT,-1.0
2025-05-29,XLF,-1.0
2025-05-29,XOM,1.0
2025-05-29,LQD,1.0
2025-05-29,CVX,-1.0
2025-05-29,DIA,1.0
2025-05-29,CSCO,1.0
2025-05-29,BAC,-1.0
2025-05-29,PG,-1.0
2025-05-29,GLD,1.0
2025-05-29,PFE,1.0
2025-05-30,SPY,1.0
2025-05-30,NVDA,1.0
2025-05-30,QQQ,1.0
2025-05-30,AAPL,1.0
2025-05-30,MSFT,1.0
2025-05-30,AMZN,-1.0
2025-05-30,IWM,-1.0
2025-05-30,IVV,-1.0
2025-05-30,GOOGL,1.0
2025-05-30,AMD,1.0
2025-05-30,GOOG,-1.0
2025-05-30,TLT,-1.0
2025-05-30,NFLX,-1.0
2025-05-30,UNH,-1.0
2025-05-30,JPM,-0.980228841304779
2025-05-30,V,-1.0
2025-05-30,MU,1.0
2025-05-30,HYG,-1.0
2025-05-30,BA,-1.0
2025-05-30,WMT,-1.0
2025-05-30,XLF,-1.0
2025-05-30,XOM,1.0
2025-05-30,LQD,1.0
2025-05-30,CVX,-1.0
2025-05-30,DIA,1.0
2025-05-30,CSCO,1.0
2025-05-30,BAC,-1.0
2025-05-30,PG,-1.0
2025-05-30,GLD,1.0
2025-05-30,PFE,1.0
2025-06-02,SPY,1.0
2025-06-02,NVDA,1.0
2025-06-02,QQQ,1.0
2025-06-02,AAPL,1.0
2025-06-02,MSFT,1.0
2025-06-02,AMZN,-1.0
2025-06-02,IWM,-1.0
2025-06-02,IVV,-1.0
2025-06-02,GOOGL,1.0
2025-06-02,AMD,1.0
2025-06-02,GOOG,-1.0
2025-06-02,TLT,-1.0
2025-06-02,NFLX,-1.0
2025-06-02,UNH,-1.0
2025-06-02,JPM,-0.9641069769859314
2025-06-02,V,-1.0
2025-06-02,MU,1.0
2025-06-02,HYG,-1.0
2025-06-02,BA,-1.0
2025-06-02,WMT,-1.0
2025-06-02,XLF,-1.0
2025-06-02,XOM,1.0
2025-06-02,LQD,1.0
2025-06-02,CVX,-1.0
2025-06-02,DIA,1.0
2025-06-02,CSCO,1.0
2025-06-02,BAC,-1.0
2025-06-02,PG,-1.0
2025-06-02,GLD,1.0
2025-06-02,PFE,1.0
2025-06-03,SPY,1.0
2025-06-03,NVDA,1.0
2025-06-03,QQQ,1.0
2025-06-03,AAPL,1.0
2025-06-03,MSFT,1.0
2025-06-03,AMZN,-1.0
2025-06-03,IWM,-1.0
2025-06-03,IVV,-1.0
2025-06-03,GOOGL,1.0
2025-06-03,AMD,1.0
2025-06-03,GOOG,-1.0
2025-06-03,TLT,-1.0
2025-06-03,NFLX,-1.0
2025-06-03,UNH,-1.0
2025-06-03,JPM,-0.9999114871025085
2025-06-03,V,-1.0
2025-06-03,MU,1.0
2025-06-03,HYG,-1.0
2025-06-03,BA,-1.0
2025-06-03,WMT,-1.0
2025-06-03,XLF,-1.0
2025-06-03,XOM,1.0
2025-06-03,LQD,1.0
2025-06-03,CVX,-1.0
2025-06-03,DIA,1.0
2025-06-03,CSCO,1.0
2025-06-03,BAC,-1.0
2025-06-03,PG,-1.0
2025-06-03,GLD,1.0
2025-06-03,PFE,1.0
2025-06-04,SPY,1.0
2025-06-04,NVDA,1.0
2025-06-04,QQQ,1.0
2025-06-04,AAPL,1.0
2025-06-04,MSFT,1.0
2025-06-04,AMZN,-1.0
2025-06-04,IWM,-1.0
2025-06-04,IVV,-1.0
2025-06-04,GOOGL,1.0
2025-06-04,AMD,1.0
2025-06-04,GOOG,-1.0
2025-06-04,TLT,-1.0
2025-06-04,NFLX,-1.0
2025-06-04,UNH,-1.0
2025-06-04,JPM,-0.9999686479568481
2025-06-04,V,-1.0
2025-06-04,MU,1.0
2025-06-04,HYG,-1.0
2025-06-04,BA,-1.0
2025-06-04,WMT,-1.0
2025-06-04,XLF,-1.0
2025-06-04,XOM,1.0
2025-06-04,LQD,1.0
2025-06-04,CVX,-1.0
2025-06-04,DIA,1.0
2025-06-04,CSCO,1.0
2025-06-04,BAC,-1.0
2025-06-04,PG,-1.0
2025-06-04,GLD,1.0
2025-06-04,PFE,1.0
2025-06-05,SPY,1.0
2025-06-05,NVDA,1.0
2025-06-05,QQQ,1.0
2025-06-05,AAPL,1.0
2025-06-05,MSFT,1.0
2025-06-05,AMZN,-1.0
2025-06-05,IWM,-1.0
2025-06-05,IVV,-1.0
2025-06-05,GOOGL,1.0
2025-06-05,AMD,1.0
2025-06-05,GOOG,-1.0
2025-06-05,TLT,-1.0
2025-06-05,NFLX,-1.0
2025-06-05,UNH,-1.0
2025-06-05,JPM,-0.9990610480308533
2025-06-05,V,-1.0
2025-06-05,MU,1.0
2025-06-05,HYG,-1.0
2025-06-05,BA,-1.0
2025-06-05,WMT,-1.0
2025-06-05,XLF,-1.0
2025-06-05,XOM,1.0
2025-06-05,LQD,1.0
2025-06-05,CVX,-1.0
2025-06-05,DIA,1.0
2025-06-05,CSCO,1.0
2025-06-05,BAC,-1.0
2025-06-05,PG,-1.0
2025-06-05,GLD,1.0
2025-06-05,PFE,1.0
2025-06-06,SPY,1.0
2025-06-06,NVDA,1.0
2025-06-06,QQQ,1.0
2025-06-06,AAPL,1.0
2025-06-06,MSFT,1.0
2025-06-06,AMZN,-1.0
2025-06-06,IWM,-1.0
2025-06-06,IVV,-1.0
2025-06-06,GOOGL,1.0
2025-06-06,AMD,1.0
2025-06-06,GOOG,-1.0
2025-06-06,TLT,-1.0
2025-06-06,NFLX,-1.0
2025-06-06,UNH,-1.0
2025-06-06,JPM,-0.9990755915641785
2025-06-06,V,-1.0
2025-06-06,MU,1.0
2025-06-06,HYG,-1.0
2025-06-06,BA,-1.0
2025-06-06,WMT,-1.0
2025-06-06,XLF,-1.0
2025-06-06,XOM,1.0
2025-06-06,LQD,1.0
2025-06-06,CVX,-1.0
2025-06-06,DIA,1.0
2025-06-06,CSCO,1.0
2025-06-06,BAC,-1.0
2025-06-06,PG,-1.0
2025-06-06,GLD,1.0
2025-06-06,PFE,1.0
2025-06-09,SPY,1.0
2025-06-09,NVDA,1.0
2025-06-09,QQQ,1.0
2025-06-09,AAPL,1.0
2025-06-09,MSFT,1.0
2025-06-09,AMZN,-1.0
2025-06-09,IWM,-1.0
2025-06-09,IVV,-1.0
2025-06-09,GOOGL,1.0
2025-06-09,AMD,1.0
2025-06-09,GOOG,-1.0
2025-06-09,TLT,-1.0
2025-06-09,NFLX,-1.0
2025-06-09,UNH,-1.0
2025-06-09,JPM,-0.9998627305030823
2025-06-09,V,-1.0
2025-06-09,MU,1.0
2025-06-09,HYG,-1.0
2025-06-09,BA,-1.0
2025-06-09,WMT,-1.0
2025-06-09,XLF,-1.0
2025-06-09,XOM,1.0
2025-06-09,LQD,1.0
2025-06-09,CVX,-1.0
2025-06-09,DIA,1.0
2025-06-09,CSCO,1.0
2025-06-09,BAC,-1.0
2025-06-09,PG,-1.0
2025-06-09,GLD,1.0
2025-06-09,PFE,1.0
2025-06-10,SPY,1.0
2025-06-10,NVDA,1.0
2025-06-10,QQQ,1.0
2025-06-10,AAPL,1.0
2025-06-10,MSFT,1.0
2025-06-10,AMZN,-1.0
2025-06-10,IWM,-1.0
2025-06-10,IVV,-1.0
2025-06-10,GOOGL,1.0
2025-06-10,AMD,1.0
2025-06-10,GOOG,-1.0
2025-06-10,TLT,-1.0
2025-06-10,NFLX,-1.0
2025-06-10,UNH,-1.0
2025-06-10,JPM,-0.9999986886978149
2025-06-10,V,-1.0
2025-06-10,MU,1.0
2025-06-10,HYG,-1.0
2025-06-10,BA,-1.0
2025-06-10,WMT,-1.0
2025-06-10,XLF,-1.0
2025-06-10,XOM,1.0
2025-06-10,LQD,1.0
2025-06-10,CVX,-1.0
2025-06-10,DIA,1.0
2025-06-10,CSCO,1.0
2025-06-10,BAC,-1.0
2025-06-10,PG,-1.0
2025-06-10,GLD,1.0
2025-06-10,PFE,1.0
2025-06-11,SPY,1.0
2025-06-11,NVDA,1.0
2025-06-11,QQQ,1.0
2025-06-11,AAPL,1.0
2025-06-11,MSFT,1.0
2025-06-11,AMZN,-1.0
2025-06-11,IWM,-1.0
2025-06-11,IVV,-1.0
2025-06-11,GOOGL,1.0
2025-06-11,AMD,1.0
2025-06-11,GOOG,-1.0
2025-06-11,TLT,-1.0
2025-06-11,NFLX,-1.0
2025-06-11,UNH,-1.0
2025-06-11,JPM,-0.999943733215332
2025-06-11,V,-1.0
2025-06-11,MU,1.0
2025-06-11,HYG,-1.0
2025-06-11,BA,-1.0
2025-06-11,WMT,-1.0
2025-06-11,XLF,-1.0
2025-06-11,XOM,1.0
2025-06-11,LQD,1.0
2025-06-11,CVX,-1.0
2025-06-11,DIA,1.0
2025-06-11,CSCO,1.0
2025-06-11,BAC,-1.0
2025-06-11,PG,-1.0
2025-06-11,GLD,1.0
2025-06-11,PFE,1.0
2025-06-12,SPY,1.0
2025-06-12,NVDA,1.0
2025-06-12,QQQ,1.0
2025-06-12,AAPL,1.0
2025-06-12,MSFT,1.0
2025-06-12,AMZN,-1.0
2025-06-12,IWM,-1.0
2025-06-12,IVV,-1.0
2025-06-12,GOOGL,1.0
2025-06-12,AMD,1.0
2025-06-12,GOOG,-1.0
2025-06-12,TLT,-1.0
2025-06-12,NFLX,-1.0
2025-06-12,UNH,-1.0
2025-06-12,JPM,-0.9997720122337341
2025-06-12,V,-1.0
2025-06-12,MU,1.0
2025-06-12,HYG,-1.0
2025-06-12,BA,-1.0
2025-06-12,WMT,-1.0
2025-06-12,XLF,-1.0
2025-06-12,XOM,1.0
2025-06-12,LQD,1.0
2025-06-12,CVX,-1.0
2025-06-12,DIA,1.0
2025-06-12,CSCO,1.0
2025-06-12,BAC,-1.0
2025-06-12,PG,-1.0
2025-06-12,GLD,1.0
2025-06-12,PFE,1.0
2025-06-13,SPY,1.0
2025-06-13,NVDA,1.0
2025-06-13,QQQ,1.0
2025-06-13,AAPL,1.0
2025-06-13,MSFT,1.0
2025-06-13,AMZN,-1.0
2025-06-13,IWM,-1.0
2025-06-13,IVV,-1.0
2025-06-13,GOOGL,1.0
2025-06-13,AMD,1.0
2025-06-13,GOOG,-1.0
2025-06-13,TLT,-1.0
2025-06-13,NFLX,-1.0
2025-06-13,UNH,-1.0
2025-06-13,JPM,-0.9998494386672974
2025-06-13,V,-1.0
2025-06-13,MU,1.0
2025-06-13,HYG,-1.0
2025-06-13,BA,-1.0
2025-06-13,WMT,-1.0
2025-06-13,XLF,-1.0
2025-06-13,XOM,1.0
2025-06-13,LQD,1.0
2025-06-13,CVX,-1.0
2025-06-13,DIA,1.0
2025-06-13,CSCO,1.0
2025-06-13,BAC,-1.0
2025-06-13,PG,-1.0
2025-06-13,GLD,1.0
2025-06-13,PFE,1.0
2025-06-16,SPY,1.0
2025-06-16,NVDA,1.0
2025-06-16,QQQ,1.0
2025-06-16,AAPL,1.0
2025-06-16,MSFT,1.0
2025-06-16,AMZN,-1.0
2025-06-16,IWM,-1.0
2025-06-16,IVV,-1.0
2025-06-16,GOOGL,1.0
2025-06-16,AMD,1.0
2025-06-16,GOOG,-1.0
2025-06-16,TLT,-1.0
2025-06-16,NFLX,-1.0
2025-06-16,UNH,-1.0
2025-06-16,JPM,-0.9998972415924072
2025-06-16,V,-1.0
2025-06-16,MU,1.0
2025-06-16,HYG,-1.0
2025-06-16,BA,-1.0
2025-06-16,WMT,-1.0
2025-06-16,XLF,-1.0
2025-06-16,XOM,1.0
2025-06-16,LQD,1.0
2025-06-16,CVX,-1.0
2025-06-16,DIA,1.0
2025-06-16,CSCO,1.0
2025-06-16,BAC,-1.0
2025-06-16,PG,-1.0
2025-06-16,GLD,1.0
2025-06-16,PFE,1.0
2025-06-17,SPY,1.0
2025-06-17,NVDA,1.0
2025-06-17,QQQ,1.0
2025-06-17,AAPL,1.0
2025-06-17,MSFT,1.0
2025-06-17,AMZN,-1.0
2025-06-17,IWM,-1.0
2025-06-17,IVV,-1.0
2025-06-17,GOOGL,1.0
2025-06-17,AMD,1.0
2025-06-17,GOOG,-1.0
2025-06-17,TLT,-1.0
2025-06-17,NFLX,-1.0
2025-06-17,UNH,-1.0
2025-06-17,JPM,-0.9994654059410095
2025-06-17,V,-1.0
2025-06-17,MU,1.0
2025-06-17,HYG,-1.0
2025-06-17,BA,-1.0
2025-06-17,WMT,-1.0
2025-06-17,XLF,-1.0
2025-06-17,XOM,1.0
2025-06-17,LQD,1.0
2025-06-17,CVX,-1.0
2025-06-17,DIA,1.0
2025-06-17,CSCO,1.0
2025-06-17,BAC,-1.0
2025-06-17,PG,-1.0
2025-06-17,GLD,1.0
2025-06-17,PFE,1.0
2025-06-18,SPY,1.0
2025-06-18,NVDA,1.0
2025-06-18,QQQ,1.0
2025-06-18,AAPL,1.0
2025-06-18,MSFT,1.0
2025-06-18,AMZN,-1.0
2025-06-18,IWM,-1.0
2025-06-18,IVV,-1.0
2025-06-18,GOOGL,1.0
2025-06-18,AMD,1.0
2025-06-18,GOOG,-1.0
2025-06-18,TLT,-1.0
2025-06-18,NFLX,-1.0
2025-06-18,UNH,-1.0
2025-06-18,JPM,-0.9995291233062744
2025-06-18,V,-1.0
2025-06-18,MU,1.0
2025-06-18,HYG,-1.0
2025-06-18,BA,-1.0
2025-06-18,WMT,-1.0
2025-06-18,XLF,-1.0
2025-06-18,XOM,1.0
2025-06-18,LQD,1.0
2025-06-18,CVX,-1.0
2025-06-18,DIA,1.0
2025-06-18,CSCO,1.0
2025-06-18,BAC,-1.0
2025-06-18,PG,-1.0
2025-06-18,GLD,1.0
2025-06-18,PFE,1.0
2025-06-20,SPY,1.0
2025-06-20,NVDA,1.0
2025-06-20,QQQ,1.0
2025-06-20,AAPL,1.0
2025-06-20,MSFT,1.0
2025-06-20,AMZN,-1.0
2025-06-20,IWM,-1.0
2025-06-20,IVV,-1.0
2025-06-20,GOOGL,1.0
2025-06-20,AMD,1.0
2025-06-20,GOOG,-1.0
2025-06-20,TLT,-1.0
2025-06-20,NFLX,-1.0
2025-06-20,UNH,-1.0
2025-06-20,JPM,-0.9999582767486572
2025-06-20,V,-1.0
2025-06-20,MU,1.0
2025-06-20,HYG,-1.0
2025-06-20,BA,-1.0
2025-06-20,WMT,-1.0
2025-06-20,XLF,-1.0
2025-06-20,XOM,1.0
2025-06-20,LQD,1.0
2025-06-20,CVX,-1.0
2025-06-20,DIA,1.0
2025-06-20,CSCO,1.0
2025-06-20,BAC,-1.0
2025-06-20,PG,-1.0
2025-06-20,GLD,1.0
2025-06-20,PFE,1.0
2025-06-23,SPY,1.0
2025-06-23,NVDA,1.0
2025-06-23,QQQ,1.0
2025-06-23,AAPL,1.0
2025-06-23,MSFT,1.0
2025-06-23,AMZN,-1.0
2025-06-23,IWM,-1.0
2025-06-23,IVV,-1.0
2025-06-23,GOOGL,1.0
2025-06-23,AMD,1.0
2025-06-23,GOOG,-1.0
2025-06-23,TLT,-1.0
2025-06-23,NFLX,-1.0
2025-06-23,UNH,-1.0
2025-06-23,JPM,-0.9999708533287048
2025-06-23,V,-1.0
2025-06-23,MU,1.0
2025-06-23,HYG,-1.0
2025-06-23,BA,-1.0
2025-06-23,WMT,-1.0
2025-06-23,XLF,-1.0
2025-06-23,XOM,1.0
2025-06-23,LQD,1.0
2025-06-23,CVX,-1.0
2025-06-23,DIA,1.0
2025-06-23,CSCO,1.0
2025-06-23,BAC,-1.0
2025-06-23,PG,-1.0
2025-06-23,GLD,1.0
2025-06-23,PFE,1.0
2025-06-24,SPY,1.0
2025-06-24,NVDA,1.0
2025-06-24,QQQ,1.0
2025-06-24,AAPL,1.0
2025-06-24,MSFT,1.0
2025-06-24,AMZN,-1.0
2025-06-24,IWM,-1.0
2025-06-24,IVV,-1.0
2025-06-24,GOOGL,1.0
2025-06-24,AMD,1.0
2025-06-24,GOOG,-1.0
2025-06-24,TLT,-1.0
2025-06-24,NFLX,-1.0
2025-06-24,UNH,-1.0
2025-06-24,JPM,-0.9999995827674866
2025-06-24,V,-1.0
2025-06-24,MU,1.0
2025-06-24,HYG,-1.0
2025-06-24,BA,-1.0
2025-06-24,WMT,-1.0
2025-06-24,XLF,-1.0
2025-06-24,XOM,1.0
2025-06-24,LQD,1.0
2025-06-24,CVX,-1.0
2025-06-24,DIA,1.0
2025-06-24,CSCO,1.0
2025-06-24,BAC,-1.0
2025-06-24,PG,-1.0
2025-06-24,GLD,1.0
2025-06-24,PFE,1.0
2025-06-25,SPY,1.0
2025-06-25,NVDA,1.0
2025-06-25,QQQ,1.0
2025-06-25,AAPL,1.0
2025-06-25,MSFT,1.0
2025-06-25,AMZN,-1.0
2025-06-25,IWM,-1.0
